labels	text	cls
O O O O O B_restaurant_name I_restaurant_name O B_city I_city	I need a table at Surf Taco in East Uniontown	False
O B_music_item O B_playlist_owner O B_playlist	add tune to my playlist ironing	False
O O O O B_party_size_number O B_restaurant_name I_restaurant_name O B_city O	Book a table for 1 at RingSide Steakhouse in Hurricane .	False
O B_movie_name I_movie_name I_movie_name I_movie_name	find Un weekend da bamboccioni	False
O O O O B_object_type I_object_type	Show me the current movie times	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist O	Add Kd lang to my Deep Focus playlist	False
O O O O B_object_name I_object_name I_object_name I_object_name B_rating_value O O B_best_rating B_rating_unit	I want to give The Pilgrims of Rayne three out of 6 stars	False
O O O O O B_timeRange I_timeRange I_timeRange I_timeRange O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi	Tell me the weather forecast 1 hour from now in Big Thicket National Preserve	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist I_playlist O	Add mc ren to my It's a Southern Thing playlist	False
O B_track O B_artist O B_service I_service O	Play Dansevise by Ebi on Groove Shark .	False
O B_restaurant_name I_restaurant_name I_restaurant_name I_restaurant_name B_timeRange O B_party_size_number B_spatial_relation I_spatial_relation O B_city I_city	book Red Crown Tourist Court now for ten not far from Tin City	False
O B_object_name I_object_name I_object_name I_object_name O B_rating_value	Rate Cotton Comes to Harlem a 2	False
O O B_entity_name I_entity_name I_entity_name I_entity_name O O B_playlist I_playlist O	I want lay down your arms in the indie español playlist.	False
O B_artist O B_playlist O	add bonobo to queen playlis	False
O O O O O B_object_type I_object_type	I want to get the movie schedule	False
O O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist	add this artist to my 59th grammy awards	False
O O O B_object_select O O O B_object_part_of_series_type B_rating_value O O B_best_rating O	I give the following part of the series one out of 6 .	False
B_object_name I_object_name I_object_name I_object_name I_object_name O O O B_rating_value O O B_best_rating B_rating_unit	A Sport and a Pastime is a solid 5 out of 6 points	False
O B_album I_album I_album I_album O B_artist	Play Me Against The World from Glukoza	False
O B_object_name O B_object_type I_object_type O O O O	Is Salò the TV show available to watch anywhere?	False
O B_playlist_owner O B_playlist I_playlist I_playlist O O O B_entity_name I_entity_name	For my playlist fresh finds hiptronix add the name polka medley	False
O B_object_name I_object_name I_object_name I_object_name I_object_name O	Find I Could Fall in Love .	False
O B_object_name I_object_name I_object_name I_object_name O	Find Manual of Love 2 .	False
O O B_sort B_artist I_artist I_artist O	Play the top Maynard James Keenan .	False
O O O O O B_object_type I_object_type B_object_name I_object_name I_object_name	Where can I purchase the TV series The Royal Sessions	False
O O B_poi I_poi O O B_party_size_number O O B_spatial_relation	book a Steinway St place for 8 that is close	False
O O B_cuisine O B_restaurant_type O B_party_size_number O B_country I_country I_country I_country	book a caucasian serving steakhouse for 4 in Saint Pierre and Miquelon	False
O B_entity_name I_entity_name I_entity_name O O B_playlist I_playlist O	Include love love love in the Dinner Music playlist.	False
O O O O O O B_timeRange O B_state	What will the temperature be at midnight in NE	False
O B_rating_value B_rating_unit O O B_best_rating O B_object_name I_object_name I_object_name	Assign three stars out of 6 to The Dune Encyclopedia	False
O O O O O O B_city O B_country	Tell me the weather forecast for Inniswold , Réunion	False
O O O O O O B_restaurant_type B_timeRange O O O O B_party_size_number O B_city	I need a reservation for a restaurant now with a party of 9 in Hilt	False
O O O O O O B_restaurant_type B_spatial_relation O B_city	I'd like to eat at a restaurant far from Grantsburg	False
O O B_object_type O B_object_name I_object_name O	Find a show called Lipstick Vogue .	False
O O O B_entity_name I_entity_name I_entity_name O O O O B_playlist	Want to add pacific ocean blues to the playlist named lunch	False
O O O O O B_party_size_number O B_city B_timeRange I_timeRange I_timeRange	I need a table for nine in Atlas in 1 second	False
O O B_object_name I_object_name I_object_name B_rating_value O O B_best_rating B_rating_unit O	I give The Beatrice Letters 2 out of 6 stars .	False
O B_object_type I_object_type	show movie times	False
O B_object_select B_object_type B_rating_value O O B_best_rating	Rate this book 3 out of 6	False
O O O B_object_type I_object_type O	what are the movie schedules ?	False
O B_object_location_type I_object_location_type O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange	What movie theatre is playing Sherlock Holmes and Dr. Watson fifteen hours and one minute from now	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist O	add kasey chambers to my political punks playlist	False
O O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name	show me the movie called People and Masks Part 2	False
O O B_object_select B_object_type B_rating_value B_rating_unit	Rate the current essay zero stars	False
O O B_spatial_relation B_object_location_type I_object_location_type O O B_movie_name I_movie_name	Find the nearest movie theatre that plays Sea Racketeers	False
O B_restaurant_name I_restaurant_name I_restaurant_name I_restaurant_name O O B_country I_country O B_timeRange I_timeRange I_timeRange I_timeRange O	Book The Crown at Whitebrook in the Solomon Islands for Dec. the twenty-third, 2029 .	False
O O O O O B_restaurant_type I_restaurant_type O O B_served_dish I_served_dish O B_timeRange I_timeRange I_timeRange	book a table at an oyster bar that serves apple butter on Jul. 10th, 2028	False
O O O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O B_location_name I_location_name	what time can i see Older Office Lady: Using Her Seductive Tongue at Star Theatres	False
O O O B_music_item O B_artist I_artist	Please play a song by Ahmad Jamal	False
O B_object_name I_object_name I_object_name B_rating_value O O B_best_rating	Give The Abstinence Teacher 4 out of 6	False
O O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O O O O O B_object_location_type O	Let me know when The Maiden Danced to Death will be screened at a cinema .	False
O O O O O B_condition_temperature B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O B_city O	Is it going to be warmer in 2 years and a half in Deweese ?	False
O O O O B_condition_description O B_state	Is it going to storm in NE	False
O O B_restaurant_type O O B_served_dish O B_timeRange O	Book a restaurant that serves bouchée for midnight .	False
O O O B_condition_description O B_city I_city O	Will it get cloudy in Cliffwood Beach ?	False
O O O O O O B_restaurant_name I_restaurant_name I_restaurant_name O B_state I_state I_state O B_party_size_description I_party_size_description I_party_size_description I_party_size_description	Can you get a table at The Triple Door in District Of Columbia for me and deborah vasquez	False
O O B_object_select B_object_part_of_series_type O B_rating_value	rate teh current series a 2	False
O O B_object_type I_object_type B_object_name I_object_name I_object_name I_object_name	find the TV series Box of Moon Light	False
O O O B_object_type O O B_movie_name I_movie_name I_movie_name I_movie_name	show me the schedule of movie The Da Vinci Code	False
O O O B_movie_type O O O O B_location_name I_location_name I_location_name	What are the movies scheduled to play at General Cinema Corporation	False
O B_object_select B_object_type O B_rating_value	Give this textbook a four	False
O B_track O B_artist I_artist O	Play Odessa by Maartin Allcock .	False
O O O B_object_type I_object_type O B_movie_type O O B_spatial_relation I_spatial_relation	Show me the movie schedule for movies opening today close by	False
O O B_genre I_genre I_genre	Play some Drum & Bass	False
O O O B_state O O B_timeRange I_timeRange O B_city	what is the PW forecast for jul. 9 in Robert	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	Play me Memoirs of Modern Love: Curious Age	False
O O B_track I_track I_track I_track I_track O B_artist	Please play Jag Vill Leva I Europa by porta	False
O O B_year B_music_item O B_service O	Play a fifties album on Itunes .	False
O O B_artist I_artist B_music_item O B_playlist I_playlist O	Add this adam clayton tune to sxsw fresh playlist	False
O O B_object_select B_object_type O B_rating_value O B_best_rating	I'd give this essay a three of 6	False
O O O B_artist I_artist B_music_item O B_service	Play me a Chris Needham song on Vimeo	False
O O B_sort B_restaurant_type O O B_cuisine B_spatial_relation I_spatial_relation B_state O B_party_size_number O	Find a popular diner that serves brazilian close by Oklahoma for nine people.	False
O O O B_object_type B_object_name I_object_name I_object_name I_object_name	Show me the song Spiderman of the Rings	False
O O B_music_item O B_playlist_owner B_playlist O	Add an artist to my Hype list	False
O O B_restaurant_type O O B_served_dish O B_state O	Book a brasserie that serves mezzes in Iowa .	False
O O O B_object_name I_object_name I_object_name B_object_type I_object_type	Look up the Hard to Handle TV show	False
O B_artist I_artist O B_playlist I_playlist I_playlist	put Joseph Utsler on All Out 70s	False
O O O O O O B_object_type B_object_name I_object_name I_object_name O	Is it possible to find the book Live in Europe online?	False
O O O O B_object_type O B_object_name I_object_name I_object_name I_object_name O	Help me locate a game called The Master of Ballantrae .	False
O O B_object_name I_object_name	Show me Heavenly Sword	False
O O B_condition_description B_timeRange O B_country I_country	Will it blizzard today in Sint Maarten	False
O B_artist I_artist O B_playlist I_playlist I_playlist	add Roger Nichols to Punk Rock Workout	False
O O B_object_type O B_object_name I_object_name O	Find a trailer called Eurythmics discography .	False
O B_artist I_artist O B_service	play David Banner on Netflix	False
O O O O O B_movie_name I_movie_name I_movie_name B_timeRange O B_location_name I_location_name	What time can I watch Son of Rambow Tonight at Fox Theatres	False
O B_music_item O B_playlist I_playlist	add artist to acoustic soul	False
O O O O O B_object_type I_object_type B_object_name I_object_name I_object_name	Where can I purchase the TV show Time for Heroes	False
