labels	text	cls
O O O O O O O O O O O O B_general_frequency L_general_frequency B_date L_date	i 've got dollars for the month how much can i spend every day this month	False
O O O O O	what is three plus four	True
O O O O	do you know math	True
O O O O O	please add one plus one	True
O O O O O O	what is eighty seven minus fourteen	True
O O O O O	what is four plus four	True
O O O O O O O	how do i subtract four from two	True
O O O O O O O	tell me what one plus one is	True
O O O O O O O O O O	what do you get when you multiply sixteen by nine	True
O O O O O O	what is twenty four times six	True
O O O O O O O O O O	what 's one divided by plus two divided by cup	True
O O O O	answer this mathematical question	True
O O O O O O O O	what is the answer to one times two	True
O O O O	please solve this math	True
O O O O O O O O O O O O O O O O O	what is the square root of one hundred and forty eight thousand five hundred and eighty seven	True
O O O O O O	what is six divided by two	True
O O O O O O O O O O	what is the root of six hundred and twenty five	True
O O O O O	what is five over three	True
O O O O O O O O O	do you know how to answer this math question	True
O O O O O O O O	what 's the answer to one plus one	True
O O O O	let 's do math	True
O O O O O O O O O O O O	tell me the simple interest of seven with interest in two year	True
O O O O O O O O O O O	i want to know the result of twenty is to two	True
O O O O O O O O	what is the result of two by two	True
O O O O O	what is two plus four	True
O O O O O O	how much is one plus one	True
O O O O O	sum of five and two	True
O O O O	calculate two plus 29	True
O O O O O	how do you subtract numbers	True
O O O O O O	can you do nine plus two	True
O O O	twenty minus ten	True
O O O O O O O	tell me formula for area of circle	True
O O O O O O O	what is two hundred divided by thirteen	True
O O O O O O O O O O	divide one thousand five hundred by one hundred and sixty	True
O O O O O O O O O	how many times does fifty go into one million	True
O O O O O O O O O O O O O O	can you tell me what twenty five percent of two thousand one hundred is	True
O O O O O O O O O O O O	figure out what percentage thirty is of one hundred and sixty three	True
O O O O O	convert one kilo to pound	True
O O O O	is chase doing good	True
O O O O O O O B_news_topic L_news_topic	please tell me news related to the stock market	False
O O O O O O O O O	how are the top ten stocks at the moment	True
O O O B_business_name L_business_name O	current price of coca cola stock	False
O O O O O U_business_name O	list the current price of microsoft shares	False
O O O U_business_name O	current price of google please	False
O O O U_business_name O	how expensive is google stock	False
O O O O O O O B_business_name L_business_name U_date	give me the opening stock price of infosys technologies today	False
O O O O O O O O O O	which stock markets have lowered in the past three hours	True
O O O U_business_name O O O O U_date	what is the sensex and nifty points for today	False
O O O O O U_business_name	show me share price of facebook	False
O O O O U_business_name O O U_date	what is the highest microsoft stock price today	False
O O O O O O U_business_name	what is a stock price of tata	False
O O O O O O U_date O U_business_name	have stocks gone up or down today for walmart	False
O O O U_business_name O O	what is the google stock at	False
O O O	stock exchange rates	True
O O O O O U_business_name	mention the stock price of hdfc	False
O O O O O O U_business_name U_date	what is the closing price of apple today	False
O O O O U_business_name O O O O	how many shares of apple can i get for	False
O O O O O O O U_business_name	give me today 's market trends for panasonic	False
O O O O O O O O O O O O O O O O O B_time I_time L_time	what are the chances of the stock market closing below the two hundred moving average in the next fourteen days	False
O O O O O O U_business_name	give me the stock price of apple	False
O O O O O O	when does iphone stock usually drop	True
O O O O O O B_business_name L_business_name	give me the stock price for tommy hilfiger	False
O O O O O O O U_business_name	give me the opening stock price of apple	False
O O O B_business_name L_business_name O O O	how much is starbuck 's stock these days	False
O O O O O O O U_business_name O	can you tell me the price of google stock	False
O O O O O B_news_topic L_news_topic	what 's the latest on stock market	False
O O O O O O U_date	what happened to the dow jones today	False
O O O O O O U_business_name	give me the stock price of intel	False
O O O O O O O O B_news_topic L_news_topic	notify me of the latest news on the stock market	False
O O O O U_business_name O O O O O O	tell me summary forecast microsoft stock forecast to thirty days ahead	False
O O O O O O U_business_name O O	what is the stock price of sensex right now	False
O O O O O O U_business_name	tell me the stock rate of hyundai	False
U_business_name O O	amazon stock price	False
O O O O O O O O O	is the stocks which i have invested are increasing	True
O O O O U_business_name	show stock value of goog	False
O O O O O O U_date	what s the dow jones at today	False
U_business_name O O	honda stock price	False
O O O O O B_date L_date O B_date L_date O O O U_business_name	what is the difference between yesterday 's and today 's stock prices for walmart	False
O O O U_business_name O O O O	how much was airtel sold for sometime back	False
O O O O O O O B_date L_date	what 's going on on wall street this week	False
O O O O O O O O O O	look up stock prices for my mutual funds and account	True
O O O O O O U_business_name	what s the stock price of apple	False
U_business_name O	fb stocks	False
O O O O O U_business_name O U_date	what is the price of apple stock today	False
O O O O B_business_name I_business_name L_business_name	how high is the s n. p	False
O O O O O O O B_business_name L_business_name	what is the current stock price of rolls royce	False
O O B_business_name L_business_name O	what is apple 's stock	False
O O O B_business_name I_business_name L_business_name O O O	what did the s n. p close out at	False
O O O U_business_name O O	what is the netflix stock price	False
O O O O O O	how much rate will be calculated	True
O O O O O O	has my stock increased in value	True
O O O U_business_name O O O	how much has hp stock gone up	False
O O O O O U_business_name	today 's closing price for google	False
O O O O O	please check this companies stock	True
O O B_business_name L_business_name O O	what is starbuck 's stock worth	False
O O O O U_business_name O O	how much does the fb stock cost	False
O O O O O O O O U_business_name	i want to figure out the stock on microsoft	False
O O O B_business_name L_business_name	stock prices of rolls royce	False
O O O O O O O U_date	show me the stock prices of target today	False
U_business_name O O O	facebook current stock rate	False
O O B_business_name I_business_name I_business_name L_business_name O O	what is i. b. m. 's stock worth	False
O O U_business_name O O B_date L_date	how have megatel shares done last week	False
O O O U_business_name	show stock of goog	False
O O O O O O O O	what 's the change in best buy stick	True
O O U_business_name O O O U_date	what did apple stock close at yesterday	False
O O O O O U_date	how are my stocks doing today	False
O O O O O U_business_name	what 's the stock of apple	False
O O O O O O U_business_name	what is the stock value of google	False
O B_business_name L_business_name O O	have bing 's stocks dropped	False
O O O O O O U_business_name O U_date	will it be good to buy nike stock today	False
O O O O O U_business_name	stock up or down for walgreens	False
O O O O O U_business_name	what is the price for marvel	False
O O O O O B_business_name L_business_name O U_date	how 's the stock for exxon mobil doing today	False
O O O O O O O U_business_name	what is the current stock rate of facebook	False
O O O O O O U_business_name U_date	what is the stock price of nike today	False
O U_business_name O O O O O	did apple stocks go up or down	False
O O O O O O U_business_name	tell me the latest stock of pepsi	False
O O O O O	what are the stock prices	True
O O O O O O O B_business_name I_business_name L_business_name O O	please find out the share price of i. b. m. in nasdaq	False
O O O O O O O O O O O	how much would it cost to buy a share of target	True
O O O O O O U_business_name	what 's the closing price of apple	False
O O O O B_news_topic L_news_topic O U_business_name	what are the current stock prices for google	False
O O O O O O O O O O O O O O O O O O O O O O O O	please tell me when i can become rich if i invested in dow stocks today and what will be the return after five years	True
